country,iso_code,year,raw_value,technology,capacity_mw,source
Indonesia,IDN,2021,0.22093798,Solar PV,220.93798,OWID_IRENA
Indonesia,IDN,2022,0.30588698,Solar PV,305.88698,OWID_IRENA
Indonesia,IDN,2023,0.63025695,Solar PV,630.2569500000001,OWID_IRENA
Indonesia,IDN,2024,0.941787,Solar PV,941.787,OWID_IRENA
Iran,IRN,2015,0.009378,Solar PV,9.377999999999998,OWID_IRENA
Iran,IRN,2016,0.043208,Solar PV,43.208000000000006,OWID_IRENA
Iran,IRN,2017,0.18447801,Solar PV,184.47801,OWID_IRENA
Iran,IRN,2018,0.286378,Solar PV,286.37800000000004,OWID_IRENA
Iran,IRN,2019,0.345878,Solar PV,345.87800000000004,OWID_IRENA
Iran,IRN,2020,0.429768,Solar PV,429.768,OWID_IRENA
Iran,IRN,2021,0.455858,Solar PV,455.858,OWID_IRENA
Iran,IRN,2022,0.539378,Solar PV,539.378,OWID_IRENA
Iran,IRN,2023,0.59502804,Solar PV,595.02804,OWID_IRENA
Iran,IRN,2024,0.781638,Solar PV,781.638,OWID_IRENA
Iraq,IRQ,2015,0.0365,Solar PV,36.5,OWID_IRENA
Iraq,IRQ,2016,0.0365,Solar PV,36.5,OWID_IRENA
Iraq,IRQ,2017,0.0365,Solar PV,36.5,OWID_IRENA
Iraq,IRQ,2018,0.037076,Solar PV,37.076,OWID_IRENA
Iraq,IRQ,2019,0.037076,Solar PV,37.076,OWID_IRENA
Iraq,IRQ,2020,0.037076,Solar PV,37.076,OWID_IRENA
Iraq,IRQ,2021,0.037076,Solar PV,37.076,OWID_IRENA
Iraq,IRQ,2022,0.041576,Solar PV,41.576,OWID_IRENA
Iraq,IRQ,2023,0.041576,Solar PV,41.576,OWID_IRENA
Iraq,IRQ,2024,0.041576,Solar PV,41.576,OWID_IRENA
Ireland,IRL,2015,0.005059,Solar PV,5.059,OWID_IRENA
Ireland,IRL,2016,0.01219,Solar PV,12.19,OWID_IRENA
Ireland,IRL,2017,0.030296002,Solar PV,30.296001999999998,OWID_IRENA
Ireland,IRL,2018,0.055978,Solar PV,55.978,OWID_IRENA
Ireland,IRL,2019,0.102196,Solar PV,102.196,OWID_IRENA
Ireland,IRL,2020,0.16278501,Solar PV,162.78501,OWID_IRENA
Ireland,IRL,2021,0.24722299,Solar PV,247.22299,OWID_IRENA
Ireland,IRL,2022,0.34458002,Solar PV,344.58002,OWID_IRENA
Ireland,IRL,2023,0.888176,Solar PV,888.1759999999999,OWID_IRENA
Ireland,IRL,2024,1.340326,Solar PV,1340.3259999999998,OWID_IRENA
Israel,ISR,2015,0.79609996,Solar PV,796.09996,OWID_IRENA
Israel,ISR,2016,0.9061,Solar PV,906.1,OWID_IRENA
Israel,ISR,2017,1.0060999,Solar PV,1006.0998999999999,OWID_IRENA
Israel,ISR,2018,1.3461,Solar PV,1346.1000000000001,OWID_IRENA
Israel,ISR,2019,2.1381001,Solar PV,2138.1001,OWID_IRENA
Israel,ISR,2020,2.652,Solar PV,2652.0,OWID_IRENA
Israel,ISR,2021,3.591,Solar PV,3591.0,OWID_IRENA
Israel,ISR,2022,4.632,Solar PV,4632.0,OWID_IRENA
Israel,ISR,2023,5.516,Solar PV,5516.0,OWID_IRENA
Israel,ISR,2024,5.6054,Solar PV,5605.400000000001,OWID_IRENA
Italy,ITA,2015,18.74172,Solar PV,18741.72,OWID_IRENA
Italy,ITA,2016,19.11572,Solar PV,19115.72,OWID_IRENA
Italy,ITA,2017,19.50401,Solar PV,19504.010000000002,OWID_IRENA
Italy,ITA,2018,19.916315,Solar PV,19916.315000000002,OWID_IRENA
Italy,ITA,2019,20.624992,Solar PV,20624.992,OWID_IRENA
Italy,ITA,2020,21.358759,Solar PV,21358.759,OWID_IRENA
Italy,ITA,2021,22.285975,Solar PV,22285.975000000002,OWID_IRENA
Italy,ITA,2022,24.559969,Solar PV,24559.968999999997,OWID_IRENA
Italy,ITA,2023,29.356117,Solar PV,29356.117000000002,OWID_IRENA
Italy,ITA,2024,36.013115,Solar PV,36013.115,OWID_IRENA
Jamaica,JAM,2015,0.006513,Solar PV,6.513,OWID_IRENA
Jamaica,JAM,2016,0.027513001,Solar PV,27.513001,OWID_IRENA
Jamaica,JAM,2017,0.055513002,Solar PV,55.513002,OWID_IRENA
Jamaica,JAM,2018,0.055513002,Solar PV,55.513002,OWID_IRENA
Jamaica,JAM,2019,0.107013,Solar PV,107.01299999999999,OWID_IRENA
Jamaica,JAM,2020,0.107013,Solar PV,107.01299999999999,OWID_IRENA
Jamaica,JAM,2021,0.108013004,Solar PV,108.013004,OWID_IRENA
Jamaica,JAM,2022,0.110063,Solar PV,110.06299999999999,OWID_IRENA
Jamaica,JAM,2023,0.113063,Solar PV,113.063,OWID_IRENA
Jamaica,JAM,2024,0.116573,Solar PV,116.573,OWID_IRENA
Japan,JPN,2015,34.15,Solar PV,34150.0,OWID_IRENA
Japan,JPN,2016,42.04,Solar PV,42040.0,OWID_IRENA
Japan,JPN,2017,49.49963,Solar PV,49499.630000000005,OWID_IRENA
Japan,JPN,2018,56.16163,Solar PV,56161.630000000005,OWID_IRENA
Japan,JPN,2019,63.192,Solar PV,63192.0,OWID_IRENA
Japan,JPN,2020,71.868,Solar PV,71868.0,OWID_IRENA
Japan,JPN,2021,78.413,Solar PV,78413.0,OWID_IRENA
Japan,JPN,2022,83.057,Solar PV,83057.0,OWID_IRENA
Japan,JPN,2023,87.068,Solar PV,87068.0,OWID_IRENA
Japan,JPN,2024,89.60133,Solar PV,89601.33,OWID_IRENA
Jordan,JOR,2015,0.056766998,Solar PV,56.766998,OWID_IRENA
Jordan,JOR,2016,0.31108803,Solar PV,311.08803,OWID_IRENA
Jordan,JOR,2017,0.41753802,Solar PV,417.53802,OWID_IRENA
Jordan,JOR,2018,0.760193,Solar PV,760.193,OWID_IRENA
Jordan,JOR,2019,0.97099,Solar PV,970.99,OWID_IRENA
Jordan,JOR,2020,1.540875,Solar PV,1540.875,OWID_IRENA
Jordan,JOR,2021,1.810825,Solar PV,1810.8249999999998,OWID_IRENA
Jordan,JOR,2022,1.965925,Solar PV,1965.925,OWID_IRENA
Jordan,JOR,2023,1.9899249,Solar PV,1989.9249000000002,OWID_IRENA
Jordan,JOR,2024,2.0771852,Solar PV,2077.1852000000003,OWID_IRENA
Kazakhstan,KAZ,2015,0.057056,Solar PV,57.056000000000004,OWID_IRENA
Kazakhstan,KAZ,2016,0.057299998,Solar PV,57.299997999999995,OWID_IRENA
Kazakhstan,KAZ,2017,0.0588,Solar PV,58.8,OWID_IRENA
Kazakhstan,KAZ,2018,0.209,Solar PV,209.0,OWID_IRENA
Kazakhstan,KAZ,2019,0.5417,Solar PV,541.6999999999999,OWID_IRENA
Kazakhstan,KAZ,2020,0.9116,Solar PV,911.5999999999999,OWID_IRENA
Kazakhstan,KAZ,2021,1.0376099,Solar PV,1037.6099000000002,OWID_IRENA
Kazakhstan,KAZ,2022,1.146232,Solar PV,1146.232,OWID_IRENA
Kazakhstan,KAZ,2023,1.306,Solar PV,1306.0,OWID_IRENA
Kazakhstan,KAZ,2024,1.2215999,Solar PV,1221.5999,OWID_IRENA
Kenya,KEN,2015,0.030085998,Solar PV,30.085998,OWID_IRENA
Kenya,KEN,2016,0.035274003,Solar PV,35.274003,OWID_IRENA
Kenya,KEN,2017,0.045189,Solar PV,45.189,OWID_IRENA
Kenya,KEN,2018,0.10545,Solar PV,105.45,OWID_IRENA
Kenya,KEN,2019,0.126496,Solar PV,126.496,OWID_IRENA
Kenya,KEN,2020,0.146364,Solar PV,146.364,OWID_IRENA
Kenya,KEN,2021,0.216708,Solar PV,216.708,OWID_IRENA
Kenya,KEN,2022,0.31844598,Solar PV,318.44598,OWID_IRENA
Kenya,KEN,2023,0.534261,Solar PV,534.261,OWID_IRENA
Kenya,KEN,2024,0.60876197,Solar PV,608.76197,OWID_IRENA
Kiribati,KIR,2015,0.00095500005,Solar PV,0.95500005,OWID_IRENA
Kiribati,KIR,2016,0.0015029999,Solar PV,1.5029999,OWID_IRENA
Kiribati,KIR,2017,0.0015029999,Solar PV,1.5029999,OWID_IRENA
Kiribati,KIR,2018,0.001833,Solar PV,1.833,OWID_IRENA
Kiribati,KIR,2019,0.001833,Solar PV,1.833,OWID_IRENA
Kiribati,KIR,2020,0.001833,Solar PV,1.833,OWID_IRENA
Kiribati,KIR,2021,0.001833,Solar PV,1.833,OWID_IRENA
Kiribati,KIR,2022,0.001816,Solar PV,1.8159999999999998,OWID_IRENA
Kiribati,KIR,2023,0.0040929997,Solar PV,4.0929997,OWID_IRENA
Kiribati,KIR,2024,0.0040929997,Solar PV,4.0929997,OWID_IRENA
Kosovo,OWID_KOS,2015,0.000102,Solar PV,0.102,OWID_IRENA
Kosovo,OWID_KOS,2016,0.0019500001,Solar PV,1.9500001,OWID_IRENA
Kosovo,OWID_KOS,2017,0.0066020004,Solar PV,6.6020004000000005,OWID_IRENA
Kosovo,OWID_KOS,2018,0.0066020004,Solar PV,6.6020004000000005,OWID_IRENA
Kosovo,OWID_KOS,2019,0.01,Solar PV,10.0,OWID_IRENA
Kosovo,OWID_KOS,2020,0.01,Solar PV,10.0,OWID_IRENA
Kosovo,OWID_KOS,2021,0.014148,Solar PV,14.148000000000001,OWID_IRENA
Kosovo,OWID_KOS,2022,0.014148,Solar PV,14.148000000000001,OWID_IRENA
Kosovo,OWID_KOS,2023,0.019548,Solar PV,19.548,OWID_IRENA
Kosovo,OWID_KOS,2024,0.019548,Solar PV,19.548,OWID_IRENA
Kuwait,KWT,2015,0.0046809996,Solar PV,4.6809996,OWID_IRENA
Kuwait,KWT,2016,0.022009,Solar PV,22.009,OWID_IRENA
Kuwait,KWT,2017,0.022924,Solar PV,22.924,OWID_IRENA
Kuwait,KWT,2018,0.033984,Solar PV,33.984,OWID_IRENA
Kuwait,KWT,2019,0.084259,Solar PV,84.259,OWID_IRENA
Kuwait,KWT,2020,0.084259,Solar PV,84.259,OWID_IRENA
Kuwait,KWT,2021,0.084259,Solar PV,84.259,OWID_IRENA
Kuwait,KWT,2022,0.101662,Solar PV,101.662,OWID_IRENA
Kuwait,KWT,2023,0.101662,Solar PV,101.662,OWID_IRENA
Kuwait,KWT,2024,0.101662,Solar PV,101.662,OWID_IRENA
Kyrgyzstan,KGZ,2023,8e-05,Solar PV,0.08,OWID_IRENA
Kyrgyzstan,KGZ,2024,8e-05,Solar PV,0.08,OWID_IRENA
Laos,LAO,2015,0.002445,Solar PV,2.4450000000000003,OWID_IRENA
Laos,LAO,2016,0.00269,Solar PV,2.69,OWID_IRENA
Laos,LAO,2017,0.008762,Solar PV,8.762,OWID_IRENA
Laos,LAO,2018,0.034244005,Solar PV,34.244005,OWID_IRENA
Laos,LAO,2019,0.033825003,Solar PV,33.825003,OWID_IRENA
Laos,LAO,2020,0.044054,Solar PV,44.054,OWID_IRENA
Laos,LAO,2021,0.058083,Solar PV,58.083000000000006,OWID_IRENA
Laos,LAO,2022,0.058083,Solar PV,58.083000000000006,OWID_IRENA
Laos,LAO,2023,0.058101,Solar PV,58.101,OWID_IRENA
Laos,LAO,2024,0.058101,Solar PV,58.101,OWID_IRENA
Latvia,LVA,2016,0.00069,Solar PV,0.69,OWID_IRENA
Latvia,LVA,2017,0.00069,Solar PV,0.69,OWID_IRENA
Latvia,LVA,2018,0.001962,Solar PV,1.9620000000000002,OWID_IRENA
Latvia,LVA,2019,0.003302,Solar PV,3.3019999999999996,OWID_IRENA
Latvia,LVA,2020,0.005102,Solar PV,5.101999999999999,OWID_IRENA
Latvia,LVA,2021,0.007155,Solar PV,7.155,OWID_IRENA
Latvia,LVA,2022,0.113,Solar PV,113.0,OWID_IRENA
Latvia,LVA,2023,0.319,Solar PV,319.0,OWID_IRENA
Latvia,LVA,2024,0.466,Solar PV,466.0,OWID_IRENA
Lebanon,LBN,2015,0.0112,Solar PV,11.2,OWID_IRENA
Lebanon,LBN,2016,0.0244,Solar PV,24.400000000000002,OWID_IRENA
Lebanon,LBN,2017,0.037,Solar PV,37.0,OWID_IRENA
Lebanon,LBN,2018,0.0562,Solar PV,56.2,OWID_IRENA
Lebanon,LBN,2019,0.078,Solar PV,78.0,OWID_IRENA
Lebanon,LBN,2020,0.0923,Solar PV,92.3,OWID_IRENA
Lebanon,LBN,2021,0.2063,Solar PV,206.3,OWID_IRENA
Lebanon,LBN,2022,0.8693,Solar PV,869.3,OWID_IRENA
Lebanon,LBN,2023,1.0813,Solar PV,1081.3,OWID_IRENA
Lebanon,LBN,2024,1.0813,Solar PV,1081.3,OWID_IRENA
Lesotho,LSO,2015,0.00043800002,Solar PV,0.43800002,OWID_IRENA
Lesotho,LSO,2016,0.00043900002,Solar PV,0.43900002000000005,OWID_IRENA
Lesotho,LSO,2017,0.00043900002,Solar PV,0.43900002000000005,OWID_IRENA
Lesotho,LSO,2018,0.00037400002,Solar PV,0.37400002,OWID_IRENA
Lesotho,LSO,2019,0.00059899996,Solar PV,0.59899996,OWID_IRENA
Lesotho,LSO,2020,0.000605,Solar PV,0.605,OWID_IRENA
Lesotho,LSO,2021,0.00057,Solar PV,0.57,OWID_IRENA
Lesotho,LSO,2022,0.00074,Solar PV,0.74,OWID_IRENA
Lesotho,LSO,2023,0.028795,Solar PV,28.795,OWID_IRENA
Lesotho,LSO,2024,0.028795,Solar PV,28.795,OWID_IRENA
Liberia,LBR,2015,0.000133,Solar PV,0.133,OWID_IRENA
Liberia,LBR,2016,0.000362,Solar PV,0.36200000000000004,OWID_IRENA
Liberia,LBR,2017,0.000731,Solar PV,0.731,OWID_IRENA
Liberia,LBR,2018,0.0011130001,Solar PV,1.1130001,OWID_IRENA
Liberia,LBR,2019,0.001553,Solar PV,1.553,OWID_IRENA
Liberia,LBR,2020,0.00244,Solar PV,2.44,OWID_IRENA
Liberia,LBR,2021,0.002136,Solar PV,2.1359999999999997,OWID_IRENA
Liberia,LBR,2022,0.0027589998,Solar PV,2.7589998000000002,OWID_IRENA
Liberia,LBR,2023,0.002995,Solar PV,2.9949999999999997,OWID_IRENA
Liberia,LBR,2024,0.002995,Solar PV,2.9949999999999997,OWID_IRENA
Libya,LBY,2015,0.0049,Solar PV,4.8999999999999995,OWID_IRENA
Libya,LBY,2016,0.0049,Solar PV,4.8999999999999995,OWID_IRENA
Libya,LBY,2017,0.0051100003,Solar PV,5.110000299999999,OWID_IRENA
Libya,LBY,2018,0.0051100003,Solar PV,5.110000299999999,OWID_IRENA
Libya,LBY,2019,0.0051100003,Solar PV,5.110000299999999,OWID_IRENA
Libya,LBY,2020,0.005111,Solar PV,5.111,OWID_IRENA
Libya,LBY,2021,0.006333,Solar PV,6.333,OWID_IRENA
Libya,LBY,2022,0.006333,Solar PV,6.333,OWID_IRENA
Libya,LBY,2023,0.008333,Solar PV,8.333,OWID_IRENA
Libya,LBY,2024,0.008333,Solar PV,8.333,OWID_IRENA
Lithuania,LTU,2015,0.066606,Solar PV,66.606,OWID_IRENA
Lithuania,LTU,2016,0.067541,Solar PV,67.541,OWID_IRENA
Lithuania,LTU,2017,0.074916,Solar PV,74.916,OWID_IRENA
Lithuania,LTU,2018,0.089086995,Solar PV,89.086995,OWID_IRENA
Lithuania,LTU,2019,0.130013,Solar PV,130.01299999999998,OWID_IRENA
Lithuania,LTU,2020,0.24449499,Solar PV,244.49499,OWID_IRENA
Lithuania,LTU,2021,0.421881,Solar PV,421.88100000000003,OWID_IRENA
Lithuania,LTU,2022,0.738468,Solar PV,738.468,OWID_IRENA
Lithuania,LTU,2023,1.324,Solar PV,1324.0,OWID_IRENA
Lithuania,LTU,2024,2.567,Solar PV,2567.0,OWID_IRENA
Luxembourg,LUX,2015,0.116272,Solar PV,116.272,OWID_IRENA
Luxembourg,LUX,2016,0.121896006,Solar PV,121.896006,OWID_IRENA
Luxembourg,LUX,2017,0.128103,Solar PV,128.103,OWID_IRENA
Luxembourg,LUX,2018,0.130624,Solar PV,130.624,OWID_IRENA
Luxembourg,LUX,2019,0.159736,Solar PV,159.736,OWID_IRENA
Luxembourg,LUX,2020,0.186643,Solar PV,186.643,OWID_IRENA
Luxembourg,LUX,2021,0.277161,Solar PV,277.161,OWID_IRENA
Luxembourg,LUX,2022,0.316634,Solar PV,316.634,OWID_IRENA
Luxembourg,LUX,2023,0.39425603,Solar PV,394.25602999999995,OWID_IRENA
Luxembourg,LUX,2024,0.523256,Solar PV,523.2560000000001,OWID_IRENA
Madagascar,MDG,2015,0.000442,Solar PV,0.442,OWID_IRENA
Madagascar,MDG,2016,0.0012480001,Solar PV,1.2480001,OWID_IRENA
Madagascar,MDG,2017,0.001786,Solar PV,1.786,OWID_IRENA
Madagascar,MDG,2018,0.022003999,Solar PV,22.003999,OWID_IRENA
Madagascar,MDG,2019,0.023001999,Solar PV,23.001998999999998,OWID_IRENA
Madagascar,MDG,2020,0.024288999,Solar PV,24.288998999999997,OWID_IRENA
Madagascar,MDG,2021,0.024158,Solar PV,24.157999999999998,OWID_IRENA
Madagascar,MDG,2022,0.052959,Solar PV,52.958999999999996,OWID_IRENA
Madagascar,MDG,2023,0.058022,Solar PV,58.022,OWID_IRENA
Madagascar,MDG,2024,0.058022,Solar PV,58.022,OWID_IRENA
Malawi,MWI,2015,0.001541,Solar PV,1.5410000000000001,OWID_IRENA
Malawi,MWI,2016,0.0028539998,Solar PV,2.8539998,OWID_IRENA
Malawi,MWI,2017,0.0034649998,Solar PV,3.4649998,OWID_IRENA
Malawi,MWI,2018,0.0038039999,Solar PV,3.8039999,OWID_IRENA
Malawi,MWI,2019,0.0040180003,Solar PV,4.018000300000001,OWID_IRENA
Malawi,MWI,2020,0.005981,Solar PV,5.981,OWID_IRENA
Malawi,MWI,2021,0.066304,Solar PV,66.304,OWID_IRENA
Malawi,MWI,2022,0.108330004,Solar PV,108.33000399999999,OWID_IRENA
Malawi,MWI,2023,0.109317005,Solar PV,109.317005,OWID_IRENA
Malawi,MWI,2024,0.109317005,Solar PV,109.317005,OWID_IRENA
Malaysia,MYS,2015,0.222305,Solar PV,222.305,OWID_IRENA
Malaysia,MYS,2016,0.287202,Solar PV,287.202,OWID_IRENA
Malaysia,MYS,2017,0.33088902,Solar PV,330.88901999999996,OWID_IRENA
Malaysia,MYS,2018,0.481159,Solar PV,481.159,OWID_IRENA
Malaysia,MYS,2019,0.82926995,Solar PV,829.26995,OWID_IRENA
Malaysia,MYS,2020,1.4829459,Solar PV,1482.9459,OWID_IRENA
Malaysia,MYS,2021,1.582953,Solar PV,1582.953,OWID_IRENA
Malaysia,MYS,2022,2.1306858,Solar PV,2130.6858,OWID_IRENA
Malaysia,MYS,2023,2.145325,Solar PV,2145.3250000000003,OWID_IRENA
Malaysia,MYS,2024,2.305325,Solar PV,2305.325,OWID_IRENA
Maldives,MDV,2015,0.004799,Solar PV,4.799,OWID_IRENA
Maldives,MDV,2016,0.0074879997,Solar PV,7.4879997000000005,OWID_IRENA
Maldives,MDV,2017,0.010791,Solar PV,10.791,OWID_IRENA
Maldives,MDV,2018,0.016478,Solar PV,16.477999999999998,OWID_IRENA
Maldives,MDV,2019,0.029,Solar PV,29.0,OWID_IRENA
Maldives,MDV,2020,0.039,Solar PV,39.0,OWID_IRENA
Maldives,MDV,2021,0.04,Solar PV,40.0,OWID_IRENA
Maldives,MDV,2022,0.052,Solar PV,52.0,OWID_IRENA
Maldives,MDV,2023,0.055,Solar PV,55.0,OWID_IRENA
Maldives,MDV,2024,0.0685,Solar PV,68.5,OWID_IRENA
Mali,MLI,2015,0.006303,Solar PV,6.303,OWID_IRENA
Mali,MLI,2016,0.0070959996,Solar PV,7.0959996,OWID_IRENA
Mali,MLI,2017,0.009548999,Solar PV,9.548999,OWID_IRENA
Mali,MLI,2018,0.010043,Solar PV,10.043,OWID_IRENA
Mali,MLI,2019,0.011078,Solar PV,11.078,OWID_IRENA
Mali,MLI,2020,0.061545,Solar PV,61.545,OWID_IRENA
Mali,MLI,2021,0.092546,Solar PV,92.546,OWID_IRENA
Mali,MLI,2022,0.096961,Solar PV,96.961,OWID_IRENA
Mali,MLI,2023,0.097009,Solar PV,97.009,OWID_IRENA
Mali,MLI,2024,0.13700901,Solar PV,137.00901,OWID_IRENA
Malta,MLT,2015,0.073802,Solar PV,73.802,OWID_IRENA
Malta,MLT,2016,0.091608,Solar PV,91.60799999999999,OWID_IRENA
Malta,MLT,2017,0.10877,Solar PV,108.77000000000001,OWID_IRENA
Malta,MLT,2018,0.128893,Solar PV,128.893,OWID_IRENA
Malta,MLT,2019,0.151181,Solar PV,151.181,OWID_IRENA
Malta,MLT,2020,0.179907,Solar PV,179.907,OWID_IRENA
Malta,MLT,2021,0.194369,Solar PV,194.369,OWID_IRENA
Malta,MLT,2022,0.20947501,Solar PV,209.47501,OWID_IRENA
Malta,MLT,2023,0.22574699,Solar PV,225.74699,OWID_IRENA
Malta,MLT,2024,0.23325,Solar PV,233.25,OWID_IRENA
Marshall Islands,MHL,2015,0.001025,Solar PV,1.0250000000000001,OWID_IRENA
Marshall Islands,MHL,2016,0.001625,Solar PV,1.625,OWID_IRENA
Marshall Islands,MHL,2017,0.0016849999,Solar PV,1.6849999,OWID_IRENA
Marshall Islands,MHL,2018,0.001701,Solar PV,1.701,OWID_IRENA
Marshall Islands,MHL,2019,0.001701,Solar PV,1.701,OWID_IRENA
Marshall Islands,MHL,2020,0.001701,Solar PV,1.701,OWID_IRENA
Marshall Islands,MHL,2021,0.001701,Solar PV,1.701,OWID_IRENA
Marshall Islands,MHL,2022,0.0017690001,Solar PV,1.7690001,OWID_IRENA
Marshall Islands,MHL,2023,0.0018829999,Solar PV,1.8829999000000002,OWID_IRENA
Marshall Islands,MHL,2024,0.003183,Solar PV,3.1830000000000003,OWID_IRENA
Martinique,MTQ,2015,0.065400004,Solar PV,65.400004,OWID_IRENA
Martinique,MTQ,2016,0.0669,Solar PV,66.9,OWID_IRENA
Martinique,MTQ,2017,0.0684,Solar PV,68.4,OWID_IRENA
Martinique,MTQ,2018,0.071,Solar PV,71.0,OWID_IRENA
Martinique,MTQ,2019,0.075846,Solar PV,75.846,OWID_IRENA
Martinique,MTQ,2020,0.076634005,Solar PV,76.634005,OWID_IRENA
Martinique,MTQ,2021,0.082037,Solar PV,82.03699999999999,OWID_IRENA
Martinique,MTQ,2022,0.08233,Solar PV,82.33,OWID_IRENA
Martinique,MTQ,2023,0.088485,Solar PV,88.485,OWID_IRENA
Martinique,MTQ,2024,0.092266,Solar PV,92.266,OWID_IRENA
Mauritania,MRT,2015,0.018166,Solar PV,18.166,OWID_IRENA
Mauritania,MRT,2016,0.034766,Solar PV,34.766,OWID_IRENA
Mauritania,MRT,2017,0.034766,Solar PV,34.766,OWID_IRENA
Mauritania,MRT,2018,0.086846,Solar PV,86.846,OWID_IRENA
Mauritania,MRT,2019,0.087509006,Solar PV,87.509006,OWID_IRENA
Mauritania,MRT,2020,0.087509006,Solar PV,87.509006,OWID_IRENA
Mauritania,MRT,2021,0.087509006,Solar PV,87.509006,OWID_IRENA
Mauritania,MRT,2022,0.089009,Solar PV,89.009,OWID_IRENA
Mauritania,MRT,2023,0.123009,Solar PV,123.009,OWID_IRENA
Mauritania,MRT,2024,0.157009,Solar PV,157.00900000000001,OWID_IRENA
Mauritius,MUS,2015,0.018503001,Solar PV,18.503001,OWID_IRENA
Mauritius,MUS,2016,0.025645,Solar PV,25.645,OWID_IRENA
Mauritius,MUS,2017,0.032757,Solar PV,32.757,OWID_IRENA
Mauritius,MUS,2018,0.07562,Solar PV,75.62,OWID_IRENA
Mauritius,MUS,2019,0.100431,Solar PV,100.43100000000001,OWID_IRENA
Mauritius,MUS,2020,0.10875401,Solar PV,108.75401,OWID_IRENA
Mauritius,MUS,2021,0.111654006,Solar PV,111.654006,OWID_IRENA
Mauritius,MUS,2022,0.109638,Solar PV,109.638,OWID_IRENA
Mauritius,MUS,2023,0.12511,Solar PV,125.11,OWID_IRENA
Mauritius,MUS,2024,0.13891001,Solar PV,138.91001,OWID_IRENA
Mayotte,MYT,2015,0.013326,Solar PV,13.325999999999999,OWID_IRENA
Mayotte,MYT,2016,0.013326,Solar PV,13.325999999999999,OWID_IRENA
Mayotte,MYT,2017,0.015146,Solar PV,15.145999999999999,OWID_IRENA
Mayotte,MYT,2018,0.015734,Solar PV,15.734000000000002,OWID_IRENA
Mayotte,MYT,2019,0.016812999,Solar PV,16.812998999999998,OWID_IRENA
Mayotte,MYT,2020,0.018567,Solar PV,18.567,OWID_IRENA
Mayotte,MYT,2021,0.030034,Solar PV,30.034000000000002,OWID_IRENA
Mayotte,MYT,2022,0.030034,Solar PV,30.034000000000002,OWID_IRENA
Mayotte,MYT,2023,0.031234,Solar PV,31.234,OWID_IRENA
Mayotte,MYT,2024,0.031234,Solar PV,31.234,OWID_IRENA
Mexico,MEX,2015,0.295,Solar PV,295.0,OWID_IRENA
Mexico,MEX,2016,0.606,Solar PV,606.0,OWID_IRENA
Mexico,MEX,2017,1.072,Solar PV,1072.0,OWID_IRENA
Mexico,MEX,2018,2.769805,Solar PV,2769.805,OWID_IRENA
Mexico,MEX,2019,6.247084,Solar PV,6247.084,OWID_IRENA
Mexico,MEX,2020,7.157574,Solar PV,7157.5740000000005,OWID_IRENA
Mexico,MEX,2021,8.926916,Solar PV,8926.916000000001,OWID_IRENA
Mexico,MEX,2022,9.355813,Solar PV,9355.813,OWID_IRENA
Mexico,MEX,2023,10.909793,Solar PV,10909.793,OWID_IRENA
Mexico,MEX,2024,11.992133,Solar PV,11992.133000000002,OWID_IRENA
Micronesia (country),FSM,2015,0.00088199996,Solar PV,0.88199996,OWID_IRENA
Micronesia (country),FSM,2016,0.0037820002,Solar PV,3.7820001999999997,OWID_IRENA
Micronesia (country),FSM,2017,0.0037820002,Solar PV,3.7820001999999997,OWID_IRENA
Micronesia (country),FSM,2018,0.004541,Solar PV,4.5409999999999995,OWID_IRENA
Micronesia (country),FSM,2019,0.005216,Solar PV,5.216,OWID_IRENA
Micronesia (country),FSM,2020,0.007216,Solar PV,7.216,OWID_IRENA
Micronesia (country),FSM,2021,0.007216,Solar PV,7.216,OWID_IRENA
Micronesia (country),FSM,2022,0.007216,Solar PV,7.216,OWID_IRENA
Micronesia (country),FSM,2023,0.007216,Solar PV,7.216,OWID_IRENA
Micronesia (country),FSM,2024,0.007151,Solar PV,7.151,OWID_IRENA
Moldova,MDA,2015,0.001,Solar PV,1.0,OWID_IRENA
Moldova,MDA,2016,0.002,Solar PV,2.0,OWID_IRENA
Moldova,MDA,2017,0.002,Solar PV,2.0,OWID_IRENA
Moldova,MDA,2018,0.003,Solar PV,3.0,OWID_IRENA
Moldova,MDA,2019,0.005,Solar PV,5.0,OWID_IRENA
Moldova,MDA,2020,0.0043,Solar PV,4.3,OWID_IRENA
Moldova,MDA,2021,0.014475999,Solar PV,14.475999,OWID_IRENA
Moldova,MDA,2022,0.06013,Solar PV,60.13,OWID_IRENA
Moldova,MDA,2023,0.20061,Solar PV,200.61,OWID_IRENA
Moldova,MDA,2024,0.344,Solar PV,344.0,OWID_IRENA
Mongolia,MNG,2015,0.013594999,Solar PV,13.594999,OWID_IRENA
Mongolia,MNG,2016,0.023595,Solar PV,23.595000000000002,OWID_IRENA
Mongolia,MNG,2017,0.056295,Solar PV,56.294999999999995,OWID_IRENA
Mongolia,MNG,2018,0.072794996,Solar PV,72.794996,OWID_IRENA
Mongolia,MNG,2019,0.097795,Solar PV,97.795,OWID_IRENA
Mongolia,MNG,2020,0.103167,Solar PV,103.167,OWID_IRENA
Mongolia,MNG,2021,0.10336699,Solar PV,103.36699,OWID_IRENA
Mongolia,MNG,2022,0.103397,Solar PV,103.397,OWID_IRENA
Mongolia,MNG,2023,0.10839699,Solar PV,108.39699,OWID_IRENA
